id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
37691,SSVC,small_airport,"Vacaria Airport",-28.509721755981445,-50.918331146240234,3215,SA,BR,BR-RS,Vacaria,0,SSVC,,,,,,50,2008-06-24T09:40:26+00:00
211,SDVG,small_airport,"Votuporanga Airport",-20.463199615478516,-50.00450134277344,1667,SA,BR,BR-SP,Votuporanga,0,SDVG,VOT,SDVG,,,,50,2008-06-24T09:40:26+00:00
5962,SBPV,medium_airport,"Governador Jorge Teixeira de Oliveira Airport",-8.70928955078125,-63.90230178833008,290,SA,BR,BR-RO,"Porto Velho",1,SBPV,PVH,,,http://en.wikipedia.org/wiki/Governador_Jorge_Teixeira_de_Oliveira_International_Airport,,1050,2008-06-24T09:40:26+00:00
5926,SBKG,medium_airport,"Presidente João Suassuna Airport",-7.26992,-35.8964,1646,SA,BR,BR-PB,"Campina Grande",1,SBKG,CPV,,,https://en.wikipedia.org/wiki/Campina_Grande_Airport,,875,2018-09-16T04:04:00+00:00
5934,SBMA,medium_airport,"João Correa da Rocha Airport",-5.36858987808,-49.138000488299994,357,SA,BR,BR-PA,Marabá,1,SBMA,MAB,,,http://en.wikipedia.org/wiki/Marab%C3%A1_Airport,"Marabá Airport",875,2014-02-01T11:00:57+00:00
5959,SBPP,medium_airport,"Ponta Porã Airport",-22.54960060119629,-55.702598571777344,2156,SA,BR,BR-MS,"Ponta Porã",1,SBPP,PMG,,,,,875,2008-06-24T09:40:26+00:00
5954,SBPF,medium_airport,"Lauro Kurtz Airport",-28.243999,-52.326599,2376,SA,BR,BR-RS,"Passo Fundo",1,SBPF,PFB,,,https://en.wikipedia.org/wiki/Lauro_Kurtz_Airport,,800,2018-09-13T12:59:13+00:00
5948,SBNM,medium_airport,"Santo Ângelo Airport",-28.2817,-54.169102,1056,SA,BR,BR-RS,"Santo Ângelo",1,SBNM,GEL,,,https://en.wikipedia.org/wiki/Santo_%C3%82ngelo_Airport,,800,2018-09-14T06:27:42+00:00
516,SSZR,small_airport,"Santa Rosa Airport",-27.9067,-54.520401,984,SA,BR,BR-RS,"Santa Rosa",1,SSZR,SRA,SSZR,,https://en.wikipedia.org/wiki/Santa_Rosa_Airport_(Brazil),,450,2018-09-14T06:17:41+00:00
5981,SBTD,small_airport,"Toledo Airport",-24.6863,-53.697498,1843,SA,BR,BR-PR,Toledo,1,SBTD,TOW,,,https://en.wikipedia.org/wiki/Toledo_Airport_(Brazil),,450,2018-09-14T06:28:14+00:00
5941,SBMN,medium_airport,"Ponta Pelada Airport",-3.1460399627685547,-59.98630142211914,267,SA,BR,BR-AM,Manaus,0,SBMN,PLL,,,,,275,2008-06-24T09:40:26+00:00
5888,SBCO,medium_airport,"Canoas Air Force Base",-29.945928,-51.144413,26,SA,BR,BR-RS,"Porto Alegre",0,SBCO,,,http://www.fab.mil.br/organizacoes/mostra/39/BASE%20A%C3%89REA%20DE%20CANOAS,https://en.wikipedia.org/wiki/Canoas_Air_Force_Base,"Porto Alegre AFB, Base Aérea de Canoas, QNS",275,2016-06-09T16:51:24+00:00
5992,SBUG,medium_airport,"Rubem Berta Airport",-29.7821998596,-57.0382003784,256,SA,BR,BR-RS,Uruguaiana,1,SBUG,URG,,,https://en.wikipedia.org/wiki/Ruben_Berta_International_Airport,"Ruben Berta",275,2015-11-29T13:59:08+00:00
5871,SBBQ,medium_airport,"Major Brigadeiro Doorgal Borges Airport",-21.2672,-43.761101,3657,SA,BR,BR-MG,Barbacena,0,SBBQ,,,,,QAK,250,2017-01-07T12:03:02+00:00
5877,SBBZ,medium_airport,"Umberto Modiano Airport",-22.770999908447266,-41.96289825439453,10,SA,BR,BR-RJ,"Cabo Frio",0,SBBZ,BZC,,,,,250,2008-06-24T09:40:26+00:00
5976,SBST,medium_airport,"Base Aérea de Santos Airport",-23.928056716918945,-46.299720764160156,10,SA,BR,BR-SP,Guarujá,0,SBST,SSZ,,,,,250,2009-08-16T13:33:51+00:00
5944,SBMS,medium_airport,"Dix-Sept Rosado Airport",-5.2019200324999995,-37.3642997742,76,SA,BR,BR-RN,Mossoró,0,SBMS,MVF,,,http://en.wikipedia.org/wiki/Mossor%C3%B3_Airport,"Mossoró Airport",250,2014-02-01T11:48:16+00:00
432,SSAP,small_airport,"Captain João Busse Airport",-23.609501,-51.384499,2641,SA,BR,BR-PR,Apucarana,0,SSAP,APU,SSAP,,https://en.wikipedia.org/wiki/Apucarana_Airport,,50,2018-05-19T21:05:23+00:00
5866,SBAX,small_airport,"Romeu Zema Airport",-19.563199996948,-46.960399627686,3276,SA,BR,BR-MG,Araxá,1,SBAX,AAX,,,http://en.wikipedia.org/wiki/Arax%C3%A1_Airport,,50,2015-11-28T16:56:42+00:00
35770,SDVH,small_airport,"Fazenda Vale Eldorado Airport",-23.004167556762695,-46.63472366333008,2727,SA,BR,BR-SP,Atibaia,0,SDVH,,,,,,50,2008-06-24T09:40:26+00:00
35433,SDBA,small_airport,"Batatais Airport",-20.877222061157227,-47.58555603027344,2890,SA,BR,BR-SP,Batatais,0,SDBA,,,,,,50,2008-06-24T09:40:26+00:00
32305,SJTC,medium_airport,"Bauru - Arealva Airport",-22.166859140899998,-49.0502866745,1949,SA,BR,BR-SP,Bauru,1,SBAE,JTC,,http://www.daesp.sp.gov.br/aeroportos/bauru_arealva.html,http://en.wikipedia.org/wiki/Bauru-Arealva_Airport,,50,2012-03-24T05:51:33+00:00
150,SDBB,small_airport,"Bebedouro Airport",-20.900400161743164,-48.47330093383789,1942,SA,BR,BR-SP,Bebedouro,0,SDBB,,SDBB,,,,50,2008-06-24T09:40:26+00:00
35438,SDBI,closed,"Aeroclube Airport",-21.281944,-50.326942,1394,SA,BR,BR-SP,Birigui,0,,,,,,SDBI,50,2016-11-03T13:48:21+00:00
35566,SDIH,small_airport,"Fazenda Irohy Airport",-23.565555572509766,-46.06944274902344,2467,SA,BR,BR-SP,Biritiba-Mirim,0,SDIH,,,,,,50,2008-06-24T09:40:26+00:00
436,SSBL,small_airport,"Blumenau Airport",-26.83060073852539,-49.090301513671875,60,SA,BR,BR-SC,Blumenau,0,SSBL,BNU,SSBL,,,,50,2008-06-24T09:40:26+00:00
5879,SBCB,small_airport,"Cabo Frio Airport",-22.921699523900003,-42.074298858599995,23,SA,BR,BR-RJ,"Cabo Frio",0,SBCB,CFB,,http://www.grupolibra.com.br/libra-aeroporto/cabo-frio/institucional,http://en.wikipedia.org/wiki/Cabo_Frio_International_Airport,,50,2014-02-01T21:05:55+00:00
5881,SBCD,small_airport,"Caçador Airport",-26.78840065,-50.9398002625,3376,SA,BR,BR-SC,Caçador,1,SBCD,CFC,,,http://en.wikipedia.org/wiki/Ca%C3%A7ador_Airport,"Carlos Alberto da Costa Neves Airport",50,2014-02-01T21:17:54+00:00
341,SNKI,small_airport,"Cachoeiro do Itapemirim Airport",-20.834299087499996,-41.1856002808,335,SA,BR,BR-ES,"Cachoeiro Do Itapemirim",0,SNKI,CDI,SNKI,,http://en.wikipedia.org/wiki/Cachoeiro_de_Itapemirim_Airport,QXD,50,2012-06-28T17:26:39+00:00
37215,SNPP,small_airport,"Morro de São Paulo Airport",-13.428781,-38.913689,33,SA,BR,BR-BA,Cairu,0,SDGX,,SDGX,,,SNPP,50,2018-10-26T14:08:27+00:00
37417,SSCF,small_airport,"Max Fontoura Airport",-25.432222366333008,-49.529998779296875,3140,SA,BR,BR-PR,"Campo Largo",0,SSCF,,,,,,50,2008-06-24T09:40:26+00:00
153,SDCA,small_airport,"Capão Bonito Airport",-24.03619956970215,-48.3567008972168,2402,SA,BR,BR-SP,"Capão Bonito",0,SDCA,,SDCA,,,,50,2008-06-24T09:40:26+00:00
29761,SSQT,small_airport,"Castro Airport",-24.8075008392334,-49.96030044555664,3314,SA,BR,BR-PR,Castro,0,SSQT,QAC,,,,,50,2008-06-24T09:40:26+00:00
37415,SSCD,small_airport,"Chapadão do Sul Airport",-18.837778091430664,-52.48666763305664,2644,SA,BR,BR-MS,"Chapadão Do Sul",0,SSCD,,,,,,50,2008-06-24T09:40:26+00:00
449,SSER,small_airport,"Erechim Airport",-27.66189956665039,-52.2682991027832,2498,SA,BR,BR-RS,Erechim,0,SSER,ERM,SSER,,,,50,2008-06-24T09:40:26+00:00
163,SDFD,small_airport,"Fernandópolis - Coronel Aviador Carlos Orleans Guimarães Airport",-20.276599884033,-50.215599060059,1640,SA,BR,BR-SP,Fernandópolis,0,SDFD,,SDFD,,,,50,2015-12-20T13:44:13+00:00
37469,SSFR,small_airport,"Fronteira Airport",-20.27750015258789,-49.190834045410156,1598,SA,BR,BR-MG,Fronteira,0,SSFR,,,,,,50,2009-08-16T13:34:35+00:00
309,SNFU,small_airport,"Frutal Airport",-20.00279998779297,-48.95840072631836,1808,SA,BR,BR-MG,Frutal,0,SNFU,,SNFU,,,,50,2008-06-24T09:40:26+00:00
5912,SBGV,small_airport,"Coronel Altino Machado de Oliveira Airport",-18.89520072937,-41.982200622559,561,SA,BR,BR-MG,"Governador Valadares",1,SBGV,GVR,,,https://en.wikipedia.org/wiki/Governador_Valadares_Airport,"Governador Valadares Airport",50,2015-11-28T20:09:43+00:00
29925,SSGR,small_airport,"Guaporé Airport",-28.894699096679688,-51.85530090332031,1558,SA,BR,BR-RS,Guaporé,0,SSGR,0,,,,,50,2008-06-24T09:40:26+00:00
5911,SBGU,small_airport,"Tancredo Thomas de Faria Airport",-25.3875007629,-51.520198822,3494,SA,BR,BR-PR,Guarapuava,0,SBGU,GPB,,,https://en.wikipedia.org/wiki/Guarapuava_Airport,"Guarapuava Airport",50,2015-11-28T20:03:26+00:00
537,SWGI,small_airport,"Gurupi Airport",-11.73960018157959,-49.132198333740234,1148,SA,BR,BR-TO,Gurupi,0,SWGI,GRP,SWGI,,,,50,2008-06-24T09:40:26+00:00
168,SDIG,small_airport,"Ibitinga Airport",-21.747299194335938,-48.8557014465332,1780,SA,BR,BR-SP,Ibitinga,0,SDIG,,SDIG,,,,50,2008-06-24T09:40:26+00:00
217,SDYW,small_airport,"Itapeva Airport",-23.9414005279541,-48.88180160522461,2320,SA,BR,BR-SP,Itapeva,0,SDYW,,SDYW,,,,50,2008-06-24T09:40:26+00:00
219,SDZM,small_airport,"Fazenda São Marcos Airport",-23.9224,-48.818298,2254,SA,BR,BR-SP,Itapeva,0,SDCB,,SDCB,,,SDZM,50,2016-12-10T14:08:22+00:00
35565,SDID,small_airport,"Itararé Airport",-24.135278701782227,-49.32833480834961,2598,SA,BR,BR-SP,Itararé,0,SDID,,,,,,50,2008-06-24T09:40:26+00:00
172,SDJA,small_airport,"Doutor José Augusto de Arruda Botelho Airport",-22.19472,-47.86167,2569,SA,BR,BR-SP,Itirapina,0,SDJA,,SDJA,,,,50,2010-06-04T15:13:38+00:00
467,SSJA,small_airport,"Santa Terezinha Airport",-27.1714000702,-51.5532989502,2546,SA,BR,BR-SC,Joaçaba,0,SSJA,JCB,SSJA,,,,50,2010-02-03T11:38:53+00:00
183,SDLP,small_airport,"Lençóis Paulista Airport",-22.578399658203125,-48.774600982666016,2039,SA,BR,BR-SP,"Lençóis Paulista",0,SDLP,QGC,SDLP,,,,50,2008-06-24T09:40:26+00:00
591,SWUZ,small_airport,"Brigadeiro Araripe Macedo Airport",-16.261699676513672,-47.96870040893555,3269,SA,BR,BR-GO,Luziânia,0,SWUZ,,SWUZ,,,,50,2008-06-24T09:40:26+00:00
185,SDMC,small_airport,"Maricá Airport",-22.91950035095215,-42.83089828491211,13,SA,BR,BR-RJ,Maricá,0,SDMC,,SDMC,,,,50,2008-06-24T09:40:26+00:00
30158,SSNG,small_airport,"Montenegro Airport",-29.71940040588379,-51.48939895629883,125,SA,BR,BR-RS,Montenegro,0,SSNG,QGF,,,,,50,2008-06-24T09:40:26+00:00
190,SDNY,small_airport,"Aeroclube Airport",-22.74530029296875,-43.46030044555664,164,SA,BR,BR-RJ,"Nova Iguaçu",0,SDNY,QNV,SDNY,,,,50,2008-06-24T09:40:26+00:00
192,SDOU,small_airport,"Ourinhos Airport",-22.96649932861328,-49.913299560546875,1532,SA,BR,BR-SP,Ourinhos,0,SDOU,OUS,SDOU,,,,50,2008-06-24T09:40:26+00:00
487,SSPB,small_airport,"Pato Branco Airport",-26.21780014038086,-52.69430160522461,2697,SA,BR,BR-PR,"Pato Branco",0,SSPB,PTO,SSPB,,,,50,2008-06-24T09:40:26+00:00
195,SDPN,small_airport,"Penápolis Airport",-21.40999984741211,-50.033599853515625,1371,SA,BR,BR-SP,Penápolis,0,SDPN,,SDPN,,,,50,2008-06-24T09:40:26+00:00
35668,SDPD,small_airport,"Pindamonhangaba Airport",-22.94361114501953,-45.43138885498047,1919,SA,BR,BR-SP,Pindamonhangaba,0,SDPD,,,,,,50,2008-06-24T09:40:26+00:00
200,SDRS,small_airport,"Resende Airport",-22.4785003662,-44.4803009033,1320,SA,BR,BR-RJ,Resende,0,SDRS,REZ,SDRS,,http://en.wikipedia.org/wiki/Resende_Airport,QRZ,50,2015-04-30T16:57:34+00:00
35569,SDIN,closed,"Clube do Céu Airport",-22.997497,-43.40139,3,SA,BR,BR-RJ,"Rio de Janeiro",0,,,,,,SDIN,50,2018-12-02T14:01:11+00:00
504,SSSC,small_airport,"Santa Cruz do Sul Airport",-29.684099197387695,-52.412200927734375,646,SA,BR,BR-RS,"Santa Cruz Do Sul",0,SSSC,CSU,SSSC,,,,50,2008-06-24T09:40:26+00:00
152,SDBP,small_airport,"Fazenda Pontal Airport",-15.738119,-51.115982,1351,SA,BR,BR-GO,"Santa Fé de Goiás",0,SDBP,,SDBP,,,,50,2016-07-29T12:11:37+00:00
336,SNJR,small_airport,"Prefeito Octávio de Almeida Neves Airport",-21.0849990845,-44.2247238159,3117,SA,BR,BR-MG,"São João Del Rei",0,SNJR,JDR,SNJR,,http://en.wikipedia.org/wiki/S%C3%A3o_Jo%C3%A3o_del-Rei_Airport,,50,2012-03-22T21:30:40+00:00
37550,SSKT,small_airport,"Aeroclube de Santa Catarina Airport",-27.61166763305664,-48.67277908325195,20,SA,BR,BR-SC,"São José",0,SSKT,,,,,,50,2008-06-24T09:40:26+00:00
35586,SDJR,small_airport,"Fazenda Santa Inês Airport",-20.88249969482422,-49.39250183105469,1804,SA,BR,BR-SP,"São José Do Rio Preto",0,SDJR,,,,,,50,2008-06-24T09:40:26+00:00
203,SDTF,small_airport,"Tatuí Airport",-23.331899642944336,-47.878299713134766,2083,SA,BR,BR-SP,Tatuí,0,SDTF,,SDTF,,,,50,2008-06-24T09:40:26+00:00
5986,SBTR,small_airport,"Torres Airport",-29.41489982605,-49.810001373291,26,SA,BR,BR-RS,Torres,0,SBTR,TSQ,,,https://pt.wikipedia.org/wiki/Aeroporto_de_Torres,,50,2015-11-22T22:40:49+00:00
508,SSTL,small_airport,"Plínio Alarcom Airport",-20.754199981689,-51.684200286865,1050,SA,BR,BR-MS,"Três Lagoas",1,SBTG,TJL,,http://guia.3lagoas.com.br/empresa/aeroporto-municipal-plinio-alarcon,https://en.wikipedia.org/wiki/Tr%C3%AAs_Lagoas_Airport,"SSTL, Três Lagoas Airport",50,2015-11-29T12:12:36+00:00
204,SDTP,small_airport,"Tupã Airport",-21.88909912109375,-50.50510025024414,1805,SA,BR,BR-SP,Tupã,0,SDTP,,SDTP,,,,50,2008-06-24T09:40:26+00:00
413,SNVR,small_airport,"Aeroclube da Bahia Airport",-13.024700164794922,-38.66579818725586,12,SA,BR,BR-BA,"Vera Cruz",0,SNVR,,SNVR,,,,50,2008-06-24T09:40:26+00:00
30527,SSVN,small_airport,"Veranópolis Airport",-28.934999465942383,-51.56829833984375,2133,SA,BR,BR-RS,Veranópolis,0,SSVN,0,,,,,50,2008-06-24T09:40:26+00:00
45622,SNAX,small_airport,"Marcelo Pires Halzhausen Airport",-22.64,-50.453056,1850,SA,BR,BR-SP,Assis,0,SNAX,AIF,SNAX,,https://en.wikipedia.org/wiki/Assis_Airport,"SBAS, Assis Airport",0,2015-12-12T10:42:33+00:00
300891,SBAE,small_airport,"Bauru-Arealva Airport",-22.15778,-49.06833,1949,SA,BR,BR-SP,Bauru,0,SBAE,,,,,,0,2012-03-08T12:13:19+00:00
46245,SBBP,small_airport,"Estadual Arthur Siqueira Airport",-22.979162,-46.537508,2887,SA,BR,BR-SP,"Bragança Paulista",0,SBBP,BJP,SBBP,http://www.daesp.sp.gov.br/aeroportos/bragpaulista.htm,http://en.wikipedia.org/wiki/Bragan%C3%A7a_Paulista_Airport,SDBP,0,2016-07-29T12:23:27+00:00
43312,SWIW,small_airport,"Brigadeiro Eduardo Gomes Airport",-13.817199707,-56.036098480199996,1398,SA,BR,BR-MT,"Nova Mutum",0,SWIW,,SWIW,,,,0,2010-06-01T16:10:34+00:00
44713,SJRG,small_airport,"Rio Grande Airport",-32.081699,-52.163299,27,SA,BR,BR-RS,"Rio Grande",0,SJRG,RIG,,,,SBRG,0,2015-04-30T19:41:33+00:00
5973,SBSN,medium_airport,"Maestro Wilson Fonseca Airport",-2.4247219562530518,-54.785831451416016,198,SA,BR,BR-PA,Santarém,1,SBSN,STM,,,,,975,2009-08-16T13:33:51+00:00
5890,SBCR,medium_airport,"Corumbá International Airport",-19.0119438171,-57.6713905334,461,SA,BR,BR-MS,Corumbá,1,SBCR,CMG,,,http://en.wikipedia.org/wiki/Corumb%C3%A1_International_Airport,,875,2014-02-02T11:22:16+00:00
5889,SBCP,medium_airport,"Bartolomeu Lisandro Airport",-21.698299408,-41.301700592,57,SA,BR,BR-RJ,"Campos Dos Goytacazes",1,SBCP,CAW,,http://www.infraero.gov.br/index.php/aeroportos/rio-de-janeiro/aeroporto-de-bartolomeu-lisandro.html,http://en.wikipedia.org/wiki/Bartolomeu_Lysandro_Airport,,800,2014-02-02T11:19:05+00:00
5920,SBIZ,medium_airport,"Prefeito Renato Moreira Airport",-5.53129,-47.459999,432,SA,BR,BR-MA,Imperatriz,1,SBIZ,IMP,,,https://en.wikipedia.org/wiki/Imperatriz_Airport,,800,2018-09-14T06:29:59+00:00
5937,SBME,medium_airport,"Macaé Airport",-22.343000412,-41.7659988403,8,SA,BR,BR-RJ,Macaé,1,SBME,MEA,,,http://en.wikipedia.org/wiki/Maca%C3%A9_Airport,,800,2014-02-01T11:08:17+00:00
5924,SBJU,small_airport,"Orlando Bezerra de Menezes Airport",-7.21895980835,-39.270099639899996,1392,SA,BR,BR-CE,"Juazeiro Do Norte",1,SBJU,JDO,,,http://en.wikipedia.org/wiki/Juazeiro_do_Norte_Airport,"Juazeiro Do Norte Airport",450,2012-08-19T19:18:18+00:00
5928,SBLE,small_airport,"Coronel Horácio de Mattos Airport",-12.4822998047,-41.2770004272,1676,SA,BR,BR-BA,Lençóis,1,SBLE,LEC,,,http://en.wikipedia.org/wiki/Len%C3%A7%C3%B3is_Airport,"Chapada Diamantina National Park, Lençóis Airport",450,2015-11-28T23:13:09+00:00
5868,SBBG,medium_airport,"Comandante Gustavo Kraemer Airport",-31.39049911499,-54.112201690674,600,SA,BR,BR-RS,Bagé,0,SBBG,BGX,,,https://en.wikipedia.org/wiki/Comandante_Gustavo_Kraemer_Airport,,275,2015-11-28T17:03:05+00:00
5892,SBCV,medium_airport,"Caravelas Airport",-17.652299880981,-39.253101348877,36,SA,BR,BR-BA,Caravelas,0,SBCV,CRQ,,,https://pt.wikipedia.org/wiki/Aeroporto_de_Caravelas,,275,2015-11-28T18:25:51+00:00
5886,SBCJ,medium_airport,"Carajás Airport",-6.11527776718,-50.0013885498,2064,SA,BR,BR-PA,Parauapebas,1,SBCJ,CKS,,http://www.infraero.gov.br/index.php/us/airports/para/carajas-airport.html,http://en.wikipedia.org/wiki/Caraj%C3%A1s_Airport,,275,2015-11-28T18:04:38+00:00
5914,SBHT,medium_airport,"Altamira Airport",-3.2539100646973,-52.254001617432,369,SA,BR,BR-PA,Altamira,1,SBHT,ATM,,,https://en.wikipedia.org/wiki/Altamira_Airport,,250,2015-11-28T20:16:57+00:00
5876,SBBW,medium_airport,"Barra do Garças Airport",-15.861300468400001,-52.3889007568,1147,SA,BR,BR-MT,"Barra Do Garças",0,SBBW,BPG,,,http://en.wikipedia.org/wiki/Barra_do_Gar%C3%A7as_Airport,,250,2014-02-01T20:25:00+00:00
5885,SBCI,medium_airport,"Brig. Lysias Augusto Rodrigues Airport",-7.32043981552124,-47.45869827270508,565,SA,BR,BR-MA,Carolina,0,SBCI,CLN,,,,,250,2008-06-24T09:40:26+00:00
5857,SBAA,medium_airport,"Conceição do Araguaia Airport",-8.348349571228027,-49.30149841308594,653,SA,BR,BR-PA,"Conceição Do Araguaia",0,SBAA,CDJ,,,,,250,2008-06-24T09:40:26+00:00
5918,SBIP,medium_airport,"Usiminas Airport",-19.470699310303,-42.487598419189,784,SA,BR,BR-MG,Ipatinga,1,SBIP,IPN,,,https://en.wikipedia.org/wiki/Usiminas_Airport,,250,2015-11-28T20:53:35+00:00
5915,SBIC,medium_airport,"Itacoatiara Airport",-3.1272599697113037,-58.481201171875,142,SA,BR,BR-AM,Itacoatiara,0,SBIC,ITA,,,,,250,2008-06-24T09:40:26+00:00
5916,SBIH,medium_airport,"Itaituba Airport",-4.2423400878906,-56.000701904297,110,SA,BR,BR-PA,Itaituba,1,SBIH,ITB,,,https://en.wikipedia.org/wiki/Itaituba_Airport,,250,2015-11-28T20:45:37+00:00
5898,SBEK,medium_airport,"Jacareacanga Airport",-6.233160018920898,-57.77690124511719,323,SA,BR,BR-PA,Jacareacanga,0,SBEK,JCR,,,,,250,2008-06-24T09:40:26+00:00
5950,SBOI,medium_airport,"Oiapoque Airport",3.85548996925354,-51.79690170288086,63,SA,BR,BR-AP,Oiapoque,0,SBOI,OYK,,,,,250,2008-06-24T09:40:26+00:00
5979,SBTB,medium_airport,"Trombetas Airport",-1.489599943161,-56.396800994873,287,SA,BR,BR-PA,Oriximiná,1,SBTB,TMT,,,https://en.wikipedia.org/wiki/Porto_Trombetas_Airport,"Porto Trombetas",250,2015-11-29T10:13:28+00:00
5991,SBUF,medium_airport,"Paulo Afonso Airport",-9.4008798599243,-38.250598907471,883,SA,BR,BR-BA,"Paulo Afonso",1,SBUF,PAV,,,https://en.wikipedia.org/wiki/Paulo_Afonso_Airport,,250,2015-11-29T13:53:09+00:00
5958,SBPN,medium_airport,"Porto Nacional Airport",-10.719400405883789,-48.39970016479492,870,SA,BR,BR-TO,"Porto Nacional",0,SBPN,PNB,,,,,250,2008-06-24T09:40:26+00:00
5858,SBAF,medium_airport,"Campo Délio Jardim de Mattos Airport",-22.875099,-43.384701,110,SA,BR,BR-RJ,"Rio De Janeiro",0,SBAF,,,,https://en.wikipedia.org/wiki/Afonsos_Air_Force_Base,,250,2016-05-31T10:18:28+00:00
5969,SBSC,medium_airport,"Santa Cruz Air Force Base",-22.9324,-43.719101,10,SA,BR,BR-RJ,"Rio de Janeiro",0,SBSC,SNZ,,,https://en.wikipedia.org/wiki/Santa_Cruz_Air_Force_Base,"Santa Cruz AB, Bartolomeu de Gusmão Airport",250,2017-06-09T22:38:46+00:00
5985,SBTL,medium_airport,"Telêmaco Borba Airport",-24.317800521850586,-50.6515998840332,2610,SA,BR,BR-PR,"Telêmaco Borba",0,SBTL,TEC,,,,,250,2008-06-24T09:40:26+00:00
5989,SBTU,medium_airport,"Tucuruí Airport",-3.7860100269318,-49.72029876709,830,SA,BR,BR-PA,Tucuruí,1,SBTU,TUR,,,https://en.wikipedia.org/wiki/Tucuru%C3%AD_Airport,,250,2015-11-29T13:44:21+00:00
5997,SBVH,medium_airport,"Brigadeiro Camarão Airport",-12.694399833679,-60.098300933838,2018,SA,BR,BR-RO,Vilhena,1,SBVH,BVH,,,https://en.wikipedia.org/wiki/Vilhena_Airport,"Vilhena Airport",250,2015-11-29T14:15:29+00:00
254,SJDB,closed,"(Duplicate)Bonito Airport",0.000001,0.000001,,SA,BR,BR-U-A,,0,,,,,,,50,2018-09-16T10:18:27+00:00
256,SJER,small_airport,"Fazenda Canadá Airport",-17.31888889,-50.32027778,1841,SA,BR,BR-GO,Acreúna,0,SJER,,SJER,,,,50,2010-01-01T14:31:09+00:00
37389,SSAG,small_airport,"Fazenda Agropecuária Lobo Ltda Airport",-19.71666717529297,-52.725555419921875,1410,SA,BR,BR-MS,"Água Clara",0,SSAG,,,,,,50,2008-06-24T09:40:26+00:00
306,SNFE,small_airport,"Comandante Paschoal Patrocínio Filho Airport",-21.4314,-45.932098,2871,SA,BR,BR-MG,Alfenas,0,SNFE,,SNFE,,https://pt.wikipedia.org/wiki/Aeroporto_de_Alfenas,,50,2018-07-13T11:56:23+00:00
36867,SJTF,small_airport,"Fazenda Mequens Airport",-13.061944007873535,-62.25749969482422,552,SA,BR,BR-RO,"Alta Floresta D`Oeste",0,SJTF,,,,,,50,2009-08-16T13:34:16+00:00
220,SDZS,small_airport,"Fazenda Bananeira Airport",-20.579999923706055,-49.0797004699707,1673,SA,BR,BR-SP,Altair,0,SDZS,,SDZS,,,,50,2008-06-24T09:40:26+00:00
37790,SWAT,small_airport,"Fazenda Cachoeira Airport",-17.08916664123535,-53.331668853759766,2795,SA,BR,BR-MT,"Alto Araguaia",0,SWAT,,,,,,50,2008-06-24T09:40:26+00:00
5859,SBAM,small_airport,"Amapá Airport",2.07751,-50.8582,45,SA,BR,BR-AP,Amapá,0,SBAM,,,,https://pt.wikipedia.org/wiki/Aeroporto_de_Amap%C3%A1,,50,2016-06-01T05:33:10+00:00
276,SNAZ,small_airport,"Amargosa Airport",-12.9936,-39.639902,1394,SA,BR,BR-BA,Amargosa,0,,,,,,SNAZ,50,2018-08-05T21:35:28+00:00
567,SWNS,small_airport,"Anápolis Airport",-16.3623008728,-48.9271011353,3648,SA,BR,BR-GO,Anápolis,0,SWNS,APS,SWNS,,http://pt.wikipedia.org/wiki/Aeroporto_de_An%C3%A1polis,,50,2012-10-27T00:25:21+00:00
157,SDDN,small_airport,"Andradina - Paulino Ribeiro de Andrade Airport",-20.924999237061,-51.381999969482,1247,SA,BR,BR-SP,Andradina,0,SDDN,,SDDN,,https://pt.wikipedia.org/wiki/Aeroporto_de_Andradina,,50,2015-12-20T12:19:32+00:00
36638,SJJW,small_airport,"Fazenda Santa Emília Airport",-19.505556106567383,-55.61305618286133,443,SA,BR,BR-MS,Aquidauana,0,SJJW,,,,,,50,2008-06-24T09:40:26+00:00
37487,SSGX,small_airport,"Fazenda Rio Negro Airport",-19.56833267211914,-56.24555587768555,312,SA,BR,BR-MS,Aquidauana,0,SSGX,,,,,,50,2008-06-24T09:40:26+00:00
37538,SSKB,small_airport,"Fazenda Tupanciretan Airport",-19.474443435668945,-56.377220153808594,312,SA,BR,BR-MS,Aquidauana,0,SSKB,,,,,,50,2008-06-24T09:40:26+00:00
35450,SDCC,closed,"Country Club Orgabil Airport",-21.22,-50.41,1253,SA,BR,BR-SP,Araçatuba,0,,,,,,SDCC,50,2016-12-10T14:31:45+00:00
228,SIFV,small_airport,"Primo Bitti Airport",-19.826400756835938,-40.100799560546875,88,SA,BR,BR-ES,Aracruz,0,SIFV,,SIFV,,,,50,2008-06-24T09:40:26+00:00
