Time,CPU (%),RAM (%),TCP Out (MB)
2019.6386491628614,0.2,14.02,0
2019.638651065449,0.27,14.02,0
2019.6386529680365,0.16,14.02,0
2019.6386548706241,0.15,14.02,0
2019.6386567732116,0.3,14.02,0
2019.638658675799,0.41,14.02,0
2019.6386605783866,0.28,14.02,0
2019.638662480974,0.16,14.02,0
2019.6386643835617,0.15,14.02,0
2019.6386662861491,0.28,14.03,0
2019.6386681887366,0.15,14.03,0
2019.6386700913242,0.33,14.02,0.01
2019.6386719939117,0.18,14.02,0
2019.6386738964993,0.18,14.02,0
2019.6386757990867,0.17,14.02,0
2019.6386777016742,5.2,14.36,0.01
2019.6386796042618,0.23,14.08,0
2019.6386815068493,0.17,14.08,0
2019.638683409437,0.16,14.08,0
2019.6386853120243,0.16,14.08,0
2019.6386872146118,0.33,14.04,0
2019.6386891171994,0.3,14.03,0
2019.6386910197868,0.19,14.03,0
2019.6386929223745,0.16,14.03,0
2019.638694824962,0.92,14.03,0
2019.6386967275494,0.28,14.03,0
2019.638698630137,0.33,14.03,0
2019.6387005327244,0.17,14.03,0
2019.638702435312,0.21,14.03,0
2019.6387043378995,0.15,14.03,0
2019.638706240487,0.32,14.03,0
2019.6387081430746,0.61,14,0
2019.638710045662,1.48,14,0
2019.6387119482497,0.15,14,0
2019.6387138508371,0.17,14,0
2019.6387157534245,0.44,14.03,0
2019.6387176560122,0.23,14.03,0
2019.6387195585996,0.19,14.03,0.01
2019.6387214611873,0.17,14.03,0
2019.6387233637747,0.24,14.03,0
2019.6387252663621,0.33,14.03,0
2019.6387271689498,0.26,14.03,0
2019.6387290715372,0.17,14.03,0.01
2019.6387309741249,0.17,14.03,0
2019.6387328767123,0.17,14.04,0
2019.6387347792997,0.27,14.04,0
2019.6387366818874,0.25,14.03,0
2019.6387385844748,0.11,14.01,0
2019.6387404870625,0.1,14.01,0
2019.63874238965,0.07,14.01,0
2019.6387442922373,0.09,14.01,0
2019.638746194825,0.37,14.03,0
2019.6387480974124,0.08,14.01,0
2019.63875,0.09,14.01,0
2019.6387519025875,0.08,14.01,0
2019.638753805175,0.07,14.01,0
2019.6387557077626,0.34,14.04,0
2019.63875761035,0.07,14.03,0
2019.6387595129377,0.08,14.04,0
2019.638761415525,0.07,14.04,0
2019.6387633181125,0.07,14.04,0
2019.6387652207002,0.37,14.02,0
2019.6387671232876,0.07,14.01,0
2019.6387690258753,0.07,14.01,0
2019.6387709284627,0.07,14.01,0
2019.6387728310501,0.25,14.03,0.01
2019.6387747336378,0.26,14.04,0
2019.6387766362252,0.06,14.03,0
2019.6387785388129,0.1,14.03,0
2019.6387804414003,0.07,14.03,0
2019.6387823439877,0.09,14.04,0
2019.6387842465754,0.31,14.04,0
2019.6387861491628,0.08,14.03,0
2019.6387880517505,0.11,14.03,0
2019.6387899543379,0.11,14.03,0
2019.6387918569253,0.12,14.04,0
2019.638793759513,0.26,14.05,0
2019.6387956621004,0.08,14.04,0
2019.638797564688,0.09,14.03,0
2019.6387994672755,0.07,14.03,0
2019.638801369863,0.1,14.03,0
2019.6388032724506,0.25,14.03,0
2019.638805175038,0.06,14.04,0
2019.6388070776256,0.06,14.04,0
2019.638808980213,0.07,14.04,0
2019.6388108828005,0.07,14.03,0
2019.6388127853882,0.36,14.03,0
2019.6388146879756,0.26,14.04,0
2019.6388165905632,0.08,14.03,0
2019.6388184931507,0.08,14.04,0
2019.638820395738,0.09,14.04,0
2019.6388222983257,0.16,14.04,0
2019.6388242009132,0.23,14.04,0
2019.6388261035008,0.07,14.03,0
2019.6388280060883,0.09,14.03,0
2019.6388299086757,0.21,14.04,0
2019.6388318112633,0.22,14.04,0
2019.6388337138508,0.21,14.05,0
2019.6388356164384,0.09,14.04,0
2019.6388375190259,0.07,14.04,0
2019.6388394216133,0.09,14.04,0
2019.638841324201,0.22,14.02,0
2019.6388432267884,0.3,14.05,0.01
2019.638845129376,0.12,14.04,0
2019.6388470319635,0.07,14.03,0
2019.6388489345509,0.11,14.03,0.03
2019.6388508371385,0.22,14.04,0
2019.638852739726,0.2,14.05,0
2019.6388546423136,0.1,14.04,0
2019.638856544901,0.06,14.03,0
2019.6388584474885,0.09,14.03,0
2019.6388603500761,0.15,14.03,0
2019.6388622526636,0.27,14.04,0
2019.6388641552512,0.13,14.04,0
2019.6388660578386,0.11,14.04,0
2019.638867960426,0.13,14.04,0
2019.6388698630137,0.17,14.04,0
2019.6388717656012,0.22,14.03,0
2019.6388736681888,0.09,13.99,0
2019.6388755707762,0.09,13.99,0
2019.6388774733637,0.09,13.99,0
2019.6388793759513,0.2,14.02,0
2019.6388812785387,0.22,14.03,0
2019.6388831811264,0.12,14.02,0
2019.6388850837138,0.06,14.02,0
2019.6388869863013,0.18,14.02,0
2019.638888888889,0.15,14.02,0
2019.6388907914763,0.09,14.02,0
2019.638892694064,0.2,14.04,0
2019.6388945966514,0.05,14.02,0
2019.6388964992389,0.07,14.02,0
2019.6388984018265,0.13,14.02,0
2019.638900304414,0.1,14.02,0
2019.6389022070016,0.26,14.02,0
2019.638904109589,0.07,14.01,0
2019.6389060121764,0.06,14.01,0
2019.638907914764,0.14,14.02,0
2019.6389098173515,0.08,14.02,0
2019.6389117199392,0.22,14.03,0
2019.6389136225266,0.1,14.02,0
2019.638915525114,0.1,14.02,0
2019.6389174277017,0.22,14.02,0
2019.6389193302891,0.07,14.02,0
2019.6389212328768,0.22,14.03,0
2019.6389231354642,0.06,14.02,0
2019.6389250380516,3.25,14.02,0
2019.6389269406393,0.29,14,0
2019.6389288432267,0.08,13.99,0
2019.6389307458144,0.24,14.01,0
2019.6389326484018,0.09,14.01,0
2019.6389345509892,0.08,14.01,0.01
2019.638936453577,0.18,14,0
2019.6389383561643,0.07,14.01,0
2019.638940258752,1.32,14.02,0
2019.6389421613394,0.06,14.01,0
2019.6389440639268,0.22,14.02,0.02
2019.6389459665145,0.17,14.03,0.02
2019.638947869102,0.12,14.03,0.02
2019.6389497716896,0.25,14.04,0.03
2019.638951674277,0.17,14.03,0.03
2019.6389535768644,0.19,14.03,0.02
2019.638955479452,0.2,14.03,0.02
2019.6389573820395,0.2,14.03,0.03
2019.6389592846272,0.16,14.03,0.02
2019.6389611872146,0.33,14.04,0.03
2019.638963089802,0.18,14.03,0.02
2019.6389649923897,0.27,14.03,0.02
2019.638966894977,0.29,14.02,0.02
2019.6389687975648,0.29,14.02,0.03
2019.6389707001522,0.36,14.03,0.02
2019.6389726027396,0.18,14.02,0.02
2019.6389745053273,0.34,14.03,0.02
2019.6389764079147,0.2,14.03,0.03
2019.6389783105024,0.18,14.03,0.02
2019.6389802130898,0.29,14.04,0.02
2019.6389821156772,0.09,14.02,0.03
2019.6389840182649,0.23,14.03,0.02
2019.6389859208523,0.09,14.03,0.02
2019.63898782344,0.12,14.03,0.03
2019.6389897260274,0.23,14.04,0.02
2019.6389916286148,0.11,14.03,0.02
2019.6389935312025,0.2,14.02,0.02
2019.63899543379,0.12,14.02,0.02
2019.6389973363775,0.12,14.02,0.03
2019.638999238965,0.24,14.03,0.02
2019.6390011415524,0.19,14.03,0.02
2019.63900304414,0.24,14.03,0.02
2019.6390049467275,0.1,14.03,0.02
2019.6390068493151,0.13,14.03,0.02
2019.6390087519026,0.25,14.05,0.02
2019.63901065449,0.19,14.03,0.03
2019.6390125570776,0.22,14.03,0.02
2019.639014459665,0.13,14.03,0.02
2019.6390163622527,0.16,14.03,0.02
2019.6390182648402,0.15,14.03,0.03
2019.6390201674276,0.26,14.05,0.03
2019.6390220700152,0.27,14.01,0.02
2019.6390239726027,0.1,14.01,0.02
2019.6390258751903,0.1,14.01,0.02
2019.6390277777778,0.12,14.01,0.02
2019.6390296803652,0.23,14.03,0.02
2019.6390315829528,0.19,14.03,0.02
2019.6390334855403,0.13,14.03,0.02
2019.639035388128,0.17,14.03,0.03
2019.6390372907154,0.12,14.03,0.02
2019.6390391933028,0.41,14.04,0.02
2019.6390410958904,0.34,14.03,0.02
2019.6390429984779,0.11,14.03,0.03
2019.6390449010655,17.91,15.17,0.14
2019.639046803653,19.06,15.2,0.02
2019.6390487062404,0.28,13.82,0.02
2019.639050608828,0.21,13.8,0.02
2019.6390525114155,0.17,13.8,0.02
2019.639054414003,4.03,13.8,0.02
2019.6390563165905,0.13,13.78,0.03
2019.639058219178,0.36,13.77,0.03
2019.6390601217656,0.24,13.75,0.03
2019.639062024353,0.12,13.75,0.02
2019.6390639269407,0.14,13.75,0.02
2019.6390658295281,0.13,13.75,0.02
2019.6390677321158,0.32,13.77,0.03
2019.6390696347032,0.21,13.76,0.02
2019.6390715372906,0.13,13.75,0.03
2019.6390734398783,0.13,13.76,0.03
2019.6390753424657,0.09,13.76,0.02
2019.6390772450534,0.27,13.77,0.02
2019.6390791476408,0.19,13.77,0.02
2019.6390810502282,0.16,13.76,0.02
2019.639082952816,0.13,13.76,0.04
2019.6390848554033,0.13,13.76,0.03
2019.639086757991,0.12,13.76,0.02
2019.6390886605784,1.56,13.83,0.02
2019.6390905631658,0.13,13.77,0.02
2019.6390924657535,0.16,13.77,0.03
2019.639094368341,0.12,13.77,0.02
2019.6390962709286,0.12,13.77,0.03
2019.639098173516,0.37,13.79,0.03
2019.6391000761034,0.12,13.78,0.02
2019.639101978691,0.14,13.78,0.02
2019.6391038812785,0.12,13.78,0.03
2019.6391057838662,0.11,13.77,0.03
2019.6391076864536,0.33,13.79,0.02
2019.639109589041,0.15,13.78,0.02
2019.6391114916287,0.13,13.77,0.02
2019.639113394216,0.13,13.77,0.03
2019.6391152968038,0.16,13.78,0.02
2019.6391171993912,0.37,13.79,0.03
2019.6391191019786,0.13,13.78,0.02
2019.6391210045663,0.11,13.78,0.03
2019.6391229071537,0.15,13.78,0.03
2019.6391248097414,0.15,13.78,0.02
2019.6391267123288,0.38,13.79,0.03
2019.6391286149162,0.1,13.78,0.03
2019.6391305175039,0.13,13.78,0.02
2019.6391324200913,0.17,13.78,0.02
2019.639134322679,0.17,13.78,0.02
2019.6391362252664,0.36,13.79,0.02
2019.6391381278538,0.13,13.78,0.02
2019.6391400304415,0.14,13.78,0.02
2019.639141933029,0.12,13.78,0.02
2019.6391438356166,0.14,13.78,0.02
2019.639145738204,0.4,13.76,0.02
2019.6391476407914,0.13,13.79,0.02
2019.639149543379,0.12,13.78,0.02
2019.6391514459665,0.15,13.78,0.02
2019.6391533485541,0.12,13.78,0.03
2019.6391552511416,0.38,13.8,0.03
2019.639157153729,0.31,13.8,0.03
2019.6391590563167,0.19,13.79,0.02
2019.639160958904,0.15,13.77,0.03
2019.6391628614917,0.15,13.76,0.02
2019.6391647640792,0.24,13.76,0.03
2019.6391666666666,0.32,13.78,0.03
2019.6391685692543,0.17,13.77,0.02
2019.6391704718417,0.12,13.77,0.02
2019.6391723744293,0.31,13.77,0.02
2019.6391742770168,0.32,13.78,0.02
2019.6391761796042,0.39,13.78,0.02
2019.6391780821918,0.25,13.78,0.03
2019.6391799847793,0.41,13.78,0.02
2019.639181887367,0.31,13.78,0.03
2019.6391837899544,0.26,13.77,0.02
2019.6391856925418,0.35,13.77,0.03
2019.6391875951294,0.18,13.77,0.02
2019.6391894977169,0.19,13.76,0.02
2019.6391914003045,0.23,13.76,0.03
2019.639193302892,0.27,13.77,0.02
2019.6391952054794,0.29,13.77,0.02
2019.639197108067,0.25,13.77,0.02
2019.6391990106545,0.2,13.77,0.03
2019.6392009132421,0.19,13.77,0.03
2019.6392028158295,0.28,13.78,0.02
2019.639204718417,0.3,13.79,0.02
2019.6392066210046,0.13,13.79,0.02
2019.639208523592,0.17,13.79,0.02
2019.6392104261797,0.18,13.78,0.02
2019.6392123287671,0.39,13.77,0.03
2019.6392142313546,0.21,13.77,0.03
2019.6392161339422,0.21,13.79,0.03
2019.6392180365297,0.19,13.78,0.02
2019.6392199391173,0.15,13.78,0.02
2019.6392218417047,0.27,13.78,0.02
2019.6392237442922,0.16,13.78,0.02
2019.6392256468798,0.32,13.8,0.03
2019.6392275494673,0.13,13.79,0.02
2019.639229452055,0.21,13.78,0.03
2019.6392313546423,0.27,13.77,0.03
2019.6392332572298,0.16,13.77,0.02
2019.6392351598174,0.34,13.79,0.02
2019.6392370624048,0.14,13.79,0.02
2019.6392389649925,0.17,13.79,0.03
2019.63924086758,0.3,13.78,0.03
2019.6392427701674,0.15,13.78,0.02
2019.639244672755,0.39,13.8,0.02
2019.6392465753424,0.15,13.79,0.02
2019.63924847793,0.16,13.79,0.02
2019.6392503805175,0.26,13.79,0.02
2019.639252283105,0.16,13.78,0.03
2019.6392541856926,0.28,13.8,0.02
2019.63925608828,0.16,13.78,0.03
2019.6392579908677,0.15,13.78,0.03
2019.6392598934551,0.26,13.8,0.02
2019.6392617960425,0.16,13.8,0.03
2019.6392636986302,0.25,13.81,0.02
2019.6392656012176,0.17,13.8,0.03
2019.6392675038053,0.15,13.8,0.02
2019.6392694063927,0.45,13.79,0.02
2019.6392713089801,0.46,13.79,0.02
2019.6392732115678,0.31,13.8,0.03
2019.6392751141552,0.16,13.8,0.02
2019.6392770167429,0.2,13.8,0.03
2019.6392789193303,0.27,13.79,0.02
2019.6392808219177,0.16,13.79,0.02
2019.6392827245054,0.27,13.79,0.02
2019.6392846270928,0.12,13.79,0.01
2019.6392865296805,0.2,13.79,0.01
2019.639288432268,0.28,13.8,0.02
2019.6392903348553,0.11,13.79,0
2019.639292237443,0.09,13.79,0
2019.6392941400304,0.23,13.81,0
2019.639296042618,0.1,13.8,0
2019.6392979452055,0.22,13.8,0
2019.639299847793,0.13,13.8,0.01
2019.6393017503806,0.1,13.8,0
2019.639303652968,0.24,13.8,0
2019.6393055555557,0.1,13.79,0
2019.639307458143,0.21,13.8,0
2019.6393093607305,0.15,13.8,0
2019.6393112633182,0.09,13.8,0
2019.6393131659056,0.23,13.81,0
2019.6393150684933,0.14,13.81,0
2019.6393169710807,0.14,13.8,0
2019.6393188736681,0.08,13.8,0
2019.6393207762558,0.1,13.8,0
2019.6393226788432,0.22,13.81,0
2019.6393245814309,0.08,13.8,0
2019.6393264840183,0.15,13.79,0
2019.6393283866057,0.06,13.79,0
2019.6393302891934,0.08,13.79,0
2019.6393321917808,0.21,13.8,0
2019.6393340943685,0.08,13.79,0
2019.6393359969559,0.14,13.8,0
2019.6393378995433,0.09,13.8,0
2019.639339802131,0.07,13.8,0
2019.6393417047184,0.2,13.81,0
2019.639343607306,0.13,13.79,0
2019.6393455098935,0.24,13.79,0
2019.639347412481,0.14,13.79,0
2019.6393493150686,0.08,13.79,0
2019.639351217656,0.22,13.8,0
2019.6393531202436,0.07,13.8,0
2019.639355022831,0.23,13.8,0.85
2019.6393569254185,0.07,13.8,0
2019.6393588280062,0.08,13.8,0
2019.6393607305936,0.1,13.8,0
2019.6393626331812,0.25,13.81,0
2019.6393645357687,0.21,13.81,0
2019.639366438356,0.08,13.8,0
2019.6393683409437,0.1,13.8,0
2019.6393702435312,0.1,13.8,0
2019.6393721461188,5.36,14.04,0.01
2019.6393740487063,0.21,13.85,0
2019.6393759512937,0.07,13.85,0
2019.6393778538813,0.07,13.85,0
2019.6393797564688,0.09,13.85,0
2019.6393816590564,0.22,13.84,0
2019.6393835616439,0.29,13.81,0
2019.6393854642313,0.13,13.81,0
2019.639387366819,0.08,13.81,0
2019.6393892694064,0.08,13.8,0
2019.639391171994,0.23,13.82,0
2019.6393930745814,0.18,13.8,0
2019.6393949771689,0.11,13.8,0
2019.6393968797565,0.09,13.8,0
2019.639398782344,0.12,13.81,0
2019.6394006849316,0.28,13.82,0
2019.639402587519,0.19,13.8,0
2019.6394044901065,0.1,13.8,0
2019.6394063926941,0.08,13.8,0
2019.6394082952816,0.2,13.8,0
2019.6394101978692,0.25,13.82,0
2019.6394121004566,0.19,13.8,0
2019.639414003044,0.12,13.8,0.01
2019.6394159056317,0.1,13.8,0
2019.6394178082192,0.11,13.8,0
2019.6394197108068,0.23,13.81,0
2019.6394216133942,0.23,13.81,0
2019.6394235159817,0.13,13.8,0
2019.6394254185693,0.12,13.8,0
2019.6394273211567,0.11,13.8,0
2019.6394292237444,0.11,13.8,0
2019.6394311263318,0.42,13.81,0
2019.6394330289193,0.17,13.8,0
2019.639434931507,0.12,13.8,0
2019.6394368340943,0.13,13.8,0
2019.639438736682,0.11,13.8,0
2019.6394406392694,0.28,13.82,0
2019.6394425418569,0.12,13.81,0
2019.6394444444445,0.12,13.8,0
2019.639446347032,0.14,13.8,0
2019.6394482496196,0.11,13.8,0.01
2019.639450152207,0.35,13.81,0
2019.6394520547944,0.17,13.79,0.01
2019.639453957382,0.22,13.79,0.03
2019.6394558599695,0.15,13.79,0.02
2019.6394577625572,0.23,13.8,0.02
2019.6394596651446,0.43,13.81,0.02
2019.639461567732,0.17,13.8,0.02
2019.6394634703197,0.21,13.8,0.88
2019.6394653729071,0.17,13.8,0.02
2019.6394672754948,0.18,13.8,0.02
2019.6394691780822,0.39,13.81,0.02
2019.6394710806696,0.16,13.79,0.02
2019.6394729832573,0.17,13.79,0.02
2019.6394748858447,0.14,13.79,0.02
2019.6394767884324,0.24,13.79,0.87
2019.6394786910198,0.49,13.82,0.02
2019.6394805936072,0.17,13.8,0.03
2019.639482496195,0.17,13.8,0.02
2019.6394843987823,0.18,13.8,0.02
2019.63948630137,0.25,13.8,0.03
2019.6394882039574,0.39,13.81,0.02
2019.6394901065448,0.23,13.8,0.02
2019.6394920091325,0.27,13.79,0.58
2019.63949391172,0.19,13.79,0.02
2019.6394958143076,0.2,13.79,0.02
2019.639497716895,0.62,13.82,0.02
2019.6394996194824,0.25,13.81,0.03
2019.63950152207,0.2,13.8,0.07
2019.6395034246575,0.22,13.8,0.03
2019.6395053272452,0.2,13.8,0.02
2019.6395072298326,0.29,13.73,0.03
2019.63950913242,0.33,13.7,0.02
2019.6395110350077,0.23,13.69,0.03
2019.639512937595,0.25,13.6,0.02
2019.6395148401828,0.29,13.45,0.02
2019.6395167427702,0.3,13.44,0.03
2019.6395186453576,0.31,13.45,0.02
2019.6395205479453,0.21,13.45,0.02
2019.6395224505327,0.24,13.45,0.02
2019.6395243531204,0.22,13.45,0.02
2019.6395262557078,0.33,13.44,0.02
2019.6395281582952,0.35,13.44,0.02
2019.6395300608829,0.21,13.43,0.02
2019.6395319634703,0.22,13.43,0.02
2019.639533866058,0.2,13.43,0.05
2019.6395357686454,0.45,13.43,0.19
2019.6395376712328,0.37,13.43,0.02
2019.6395395738205,0.21,13.44,0.02
2019.6395414764079,0.19,13.44,0.02
2019.6395433789955,0.16,13.44,0
2019.639545281583,0.29,13.44,0.13
2019.6395471841704,0.26,13.45,0
2019.639549086758,0.16,13.45,0
2019.6395509893455,0.14,13.45,0
2019.6395528919331,0.16,13.45,0
2019.6395547945206,0.27,13.45,0
2019.639556697108,0.32,13.45,0.02
2019.6395585996956,0.24,13.44,1.04
2019.639560502283,0.19,13.43,0.03
2019.6395624048707,4.56,13.65,0.05
2019.6395643074582,0.28,13.5,0.02
2019.6395662100456,0.37,13.5,0.02
2019.6395681126332,0.22,13.52,0.02
2019.6395700152207,0.22,13.52,0.03
2019.6395719178083,0.29,13.48,0.02
2019.6395738203958,0.34,13.46,0.02
2019.6395757229832,0.2,13.46,0.02
2019.6395776255708,0.33,13.46,0.02
2019.6395795281583,0.2,13.44,0.02
2019.639581430746,0.2,13.44,0.02
2019.6395833333333,0.3,13.46,0.02
2019.6395852359208,0.2,13.45,0.02
2019.6395871385084,0.38,13.47,0.02
2019.6395890410959,0.22,13.46,0.02
2019.6395909436835,0.22,13.46,0.02
2019.639592846271,0.37,13.47,0.02
2019.6395947488584,0.22,13.46,0.03
2019.639596651446,0.36,13.47,0.02
2019.6395985540335,0.2,13.46,0.03
2019.639600456621,0.27,13.46,0.02
2019.6396023592085,0.36,13.46,0.03
2019.639604261796,0.23,13.46,0.03
2019.6396061643836,0.35,13.47,0.03
2019.639608066971,0.19,13.46,0.02
2019.6396099695587,0.15,13.46,0
2019.6396118721461,0.32,13.46,0
2019.6396137747336,0.19,13.46,0
2019.6396156773212,0.29,13.47,0
2019.6396175799086,0.16,13.46,0
2019.6396194824963,0.14,13.46,0
2019.6396213850837,0.27,13.47,0
2019.6396232876712,0.19,13.47,0
2019.6396251902588,0.36,13.47,0.02
2019.6396270928462,0.18,13.47,0.02
2019.639628995434,0.37,13.45,0.02
2019.6396308980213,0.36,13.44,0.03
2019.6396328006088,0.21,13.44,0.02
2019.6396347031964,0.34,13.46,0.03
2019.6396366057838,0.23,13.45,0.02
2019.6396385083715,0.25,13.45,0.02
2019.639640410959,0.31,13.46,0.02
2019.6396423135463,0.22,13.46,0.03
2019.639644216134,0.23,13.46,0.03
2019.6396461187214,0.34,13.48,0.02
2019.639648021309,0.19,13.47,0.02
2019.6396499238965,0.32,13.47,0.03
2019.639651826484,0.23,13.46,0.02
2019.6396537290716,0.22,13.46,0.02
2019.639655631659,0.34,13.48,1
2019.6396575342467,0.2,13.48,0.03
2019.639659436834,0.25,13.48,0.02
2019.6396613394215,0.27,13.48,0.11
2019.6396632420092,0.25,13.46,0.04
2019.6396651445966,0.35,13.48,0.02
2019.6396670471843,0.25,13.48,1.72
2019.6396689497717,0.36,13.49,0.02
2019.6396708523591,0.2,13.49,0.02
2019.6396727549468,0.23,13.49,0.02
2019.6396746575342,0.38,13.5,1.16
2019.6396765601219,0.2,13.48,0.02
2019.6396784627093,0.3,13.49,0.02
2019.6396803652967,0.22,13.49,0.02
2019.6396822678844,0.2,13.49,0.02
2019.6396841704718,0.33,13.5,0.02
2019.6396860730595,0.38,13.49,0.02
2019.639687975647,0.3,13.49,0.02
2019.6396898782343,0.24,13.49,0.7
2019.639691780822,5.59,13.72,1.96
2019.6396936834094,15.62,12.22,0.05
2019.639695585997,0.2,12.05,0.02
2019.6396974885845,0.34,12.04,0.02
2019.639699391172,0.22,12.04,0.02
2019.6397012937596,0.23,12.04,0.02
2019.639703196347,0.32,12.03,0.02
2019.6397050989347,0.2,11.99,0.02
2019.639707001522,0.23,11.99,0.02
2019.6397089041095,0.19,11.99,0.02
2019.6397108066972,0.17,11.99,0.02
2019.6397127092846,0.31,12,0.02
2019.6397146118723,0.27,11.99,0.03
2019.6397165144597,0.34,11.99,0.02
2019.639718417047,0.19,11.99,0.02
2019.6397203196348,0.2,11.99,0.02
2019.6397222222222,0.25,11.99,0.02
2019.6397241248098,0.36,12,0.02
2019.6397260273973,0.42,11.99,0.02
2019.6397279299847,13.73,13.65,0.03
2019.6397298325724,5.51,21.67,0.89
2019.6397317351598,0.21,13.23,0.02
2019.6397336377474,1.44,12.91,0.03
2019.6397355403349,0.28,12.12,0.03
2019.6397374429223,0.25,12.12,0.03
2019.63973934551,15.57,20.69,0.89
2019.6397412480974,1.22,13.32,0.03
2019.639743150685,15.5,18.87,0.89
2019.6397450532725,1.9,16.71,1.71
2019.63974695586,0.26,12.81,0.02
2019.6397488584475,0.23,12.13,0.02
2019.639750761035,0.23,12.13,0.03
2019.6397526636226,12.39,13.62,0.08
2019.63975456621,9.41,18.8,1.75
2019.6397564687975,0.47,12.14,1.11
2019.6397583713851,0.36,12.16,0.22
2019.6397602739726,0.27,12.17,0.03
2019.6397621765602,9.18,13.44,0.03
2019.6397640791477,19.32,15.81,0.9
2019.639765981735,7.01,15.48,1.81
2019.6397678843227,8.02,12.68,0.1
2019.6397697869102,3.67,12.53,0.03
2019.6397716894978,12.22,21.39,1.75
2019.6397735920852,17.48,19.14,1.96
2019.6397754946727,15.48,20.13,0.05
2019.6397773972603,4.21,12.63,0.03
2019.6397792998478,0.27,12.31,0.08
2019.6397812024354,0.22,12.32,0.03
2019.6397831050228,2.92,12.39,0.02
2019.6397850076103,2.41,12.37,0.03
2019.639786910198,3.62,12.5,0.02
2019.6397888127854,0.22,12.31,0.02
2019.639790715373,0.17,12.3,0.02
2019.6397926179604,0.4,12.32,0.02
2019.6397945205479,0.14,12.31,0.02
2019.6397964231355,0.14,12.31,0.02
2019.639798325723,0.13,12.31,0.02
2019.6398002283106,0.28,12.31,0.02
2019.639802130898,0.37,12.32,0.02
2019.6398040334855,0.12,12.31,0.02
2019.6398059360731,2.17,12.4,0.02
2019.6398078386605,12.55,14.1,0.03
2019.6398097412482,15.51,22.08,0.05
2019.6398116438356,18.3,21.85,2.63
2019.639813546423,0.37,20.19,0.02
2019.6398154490107,18.79,16.83,4.35
2019.6398173515981,17.38,20.14,4.01
2019.6398192541858,0.28,17.46,0.02
2019.6398211567732,2.8,13.21,0.03
2019.6398230593607,15.37,18.25,2.78
2019.6398249619483,15.21,21.79,4.3
2019.6398268645357,0.32,15.15,4.55
2019.6398287671234,0.19,13.42,1.22
2019.6398306697108,0.39,13.47,0.72
2019.6398325722982,0.15,13.46,0.66
2019.639834474886,0.21,13.46,0.03
2019.6398363774733,0.21,13.46,0.03
2019.639838280061,0.16,13.46,0.03
2019.6398401826484,0.61,13.5,0.02
2019.6398420852358,0.25,13.48,0.03
2019.6398439878235,0.17,13.48,0.02
2019.639845890411,0.21,13.46,0.02
2019.6398477929986,0.14,13.45,0.02
2019.639849695586,0.44,13.47,0.03
2019.6398515981734,0.17,13.46,0.02
2019.639853500761,0.2,13.46,0.02
2019.6398554033485,15.22,19.78,0.62
2019.6398573059362,7.27,18.16,0.03
2019.6398592085236,11.46,22.44,1.18
2019.639861111111,0.45,18.96,0.03
2019.6398630136987,0.24,13.41,0.03
2019.6398649162861,15.26,19.91,3.5
2019.6398668188738,0.36,17.61,0.02
2019.6398687214612,0.29,13.44,0.02
2019.6398706240486,0.39,13.47,0.02
2019.6398725266363,15.03,20.59,1.2
2019.6398744292237,0.4,15.32,4.6
2019.6398763318114,0.16,13.38,0.02
2019.6398782343988,0.27,13.43,0.03
2019.6398801369862,0.29,13.45,0.02
2019.6398820395739,0.12,13.44,0.02
2019.6398839421613,0.17,13.44,0.02
2019.639885844749,0.15,13.44,0.03
2019.6398877473364,0.28,13.45,0.02
2019.6398896499238,0.29,13.47,0.02
2019.6398915525115,0.14,13.46,0.02
2019.639893455099,0.15,13.45,0.02
2019.6398953576866,0.15,13.44,0.02
2019.639897260274,0.29,13.45,0.02
2019.6398991628614,0.38,13.46,0.02
2019.639901065449,0.25,13.44,0.02
2019.6399029680365,0.16,13.44,0.03
2019.6399048706242,0.17,13.44,0.03
2019.6399067732116,0.25,13.45,0.03
2019.639908675799,0.27,13.47,0.02
2019.6399105783867,0.16,13.47,0.03
2019.639912480974,0.17,13.46,0.02
2019.6399143835617,0.35,13.44,0.02
2019.6399162861492,0.32,13.45,0.03
2019.6399181887366,16.22,16.15,0.68
2019.6399200913243,0.19,21.52,1.3
2019.6399219939117,16.11,19.15,0.09
2019.6399238964993,0.16,12.28,0.02
2019.6399257990868,0.24,12.33,0.02
2019.6399277016742,0.32,12.34,0.02
2019.6399296042619,0.21,12.33,1.27
2019.6399315068493,0.17,12.33,0.05
2019.639933409437,0.2,12.33,0.03
2019.6399353120244,0.3,12.34,0.02
2019.6399372146118,0.12,12.34,0.02
2019.6399391171994,0.31,12.34,0.03
2019.6399410197869,0.13,12.33,0.02
2019.6399429223745,0.12,12.33,0.02
2019.639944824962,0.3,12.34,0.02
2019.6399467275494,0.14,12.34,0.03
2019.639948630137,0.26,12.32,0.02
2019.6399505327245,0.12,12.31,0.02
2019.6399524353121,0.11,12.31,0.02
2019.6399543378996,0.5,12.32,0.02
2019.639956240487,0.18,12.32,0.02
2019.6399581430746,0.34,12.33,0.02
2019.639960045662,0.11,12.32,0.02
2019.6399619482497,0.11,12.32,0.02
2019.6399638508371,0.2,12.34,0.02
2019.6399657534246,0.16,12.34,0.02
2019.6399676560122,0.35,12.35,0.02
2019.6399695585997,0.17,12.32,0.03
2019.6399714611873,0.27,12.35,0.02
