"Date","Births"
"Tue Mar 04 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11909
"Wed Mar 05 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11570
"Thu Mar 06 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11523
"Fri Mar 07 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11571
"Sat Mar 08 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8700
"Sun Mar 09 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7649
"Mon Mar 10 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10691
"Tue Mar 11 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11944
"Wed Mar 12 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11661
"Thu Mar 13 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11397
"Fri Mar 14 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11573
"Sat Mar 15 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8521
"Sun Mar 16 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7617
"Mon Mar 17 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10881
"Tue Mar 18 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11726
"Wed Mar 19 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11550
"Thu Mar 20 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11634
"Fri Mar 21 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11846
"Sat Mar 22 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8641
"Sun Mar 23 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7594
"Mon Mar 24 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10903
"Tue Mar 25 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12160
"Wed Mar 26 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11845
"Thu Mar 27 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11745
"Fri Mar 28 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11184
"Sat Mar 29 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8329
"Sun Mar 30 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7458
"Mon Mar 31 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10283
"Tue Apr 01 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10799
"Wed Apr 02 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11662
"Thu Apr 03 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11669
"Fri Apr 04 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11657
"Sat Apr 05 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8576
"Sun Apr 06 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7207
"Mon Apr 07 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10726
"Tue Apr 08 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11840
"Wed Apr 09 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11356
"Thu Apr 10 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11499
"Fri Apr 11 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11348
"Sat Apr 12 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8444
"Sun Apr 13 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7559
"Mon Apr 14 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10620
"Tue Apr 15 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11714
"Wed Apr 16 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11652
"Thu Apr 17 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11743
"Fri Apr 18 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11560
"Sat Apr 19 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8497
"Sun Apr 20 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7673
"Mon Apr 21 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10793
"Tue Apr 22 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11979
"Wed Apr 23 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11783
"Thu Apr 24 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11755
"Fri Apr 25 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11295
"Sat Apr 26 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8285
"Sun Apr 27 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7410
"Mon Apr 28 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10265
"Tue Apr 29 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11518
"Wed Apr 30 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11346
"Thu May 01 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11608
"Fri May 02 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11686
"Sat May 03 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8502
"Sun May 04 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7868
"Mon May 05 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10982
"Tue May 06 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11855
"Wed May 07 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11781
"Thu May 08 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11861
"Fri May 09 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11701
"Sat May 10 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8568
"Sun May 11 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7493
"Mon May 12 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11247
"Tue May 13 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12031
"Wed May 14 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11703
"Thu May 15 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12109
"Fri May 16 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11749
"Sat May 17 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8493
"Sun May 18 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7845
"Mon May 19 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11189
"Tue May 20 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12346
"Wed May 21 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11910
"Thu May 22 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12023
"Fri May 23 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12212
"Sat May 24 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8756
"Sun May 25 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7873
"Mon May 26 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8079
"Tue May 27 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11045
"Wed May 28 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12545
"Thu May 29 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12357
"Fri May 30 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12061
"Sat May 31 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8853
"Sun Jun 01 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7763
"Mon Jun 02 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10716
"Tue Jun 03 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12037
"Wed Jun 04 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11794
"Thu Jun 05 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11826
"Fri Jun 06 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11938
"Sat Jun 07 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8678
"Sun Jun 08 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7578
"Mon Jun 09 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10854
"Tue Jun 10 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12251
"Wed Jun 11 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12075
"Thu Jun 12 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11882
"Fri Jun 13 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11214
"Sat Jun 14 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8835
"Sun Jun 15 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7777
"Mon Jun 16 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11212
"Tue Jun 17 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12190
"Wed Jun 18 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11875
"Thu Jun 19 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12012
"Fri Jun 20 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12192
"Sat Jun 21 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8751
"Sun Jun 22 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8199
"Mon Jun 23 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11031
"Tue Jun 24 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12511
"Wed Jun 25 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12264
"Thu Jun 26 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12291
"Fri Jun 27 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11916
"Sat Jun 28 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9184
"Sun Jun 29 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7823
"Mon Jun 30 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11198
"Tue Jul 01 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",13003
"Wed Jul 02 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12820
"Thu Jul 03 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12433
"Fri Jul 04 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9445
"Sat Jul 05 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8255
"Sun Jul 06 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7860
"Mon Jul 07 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11501
"Tue Jul 08 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12927
"Wed Jul 09 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12292
"Thu Jul 10 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12451
"Fri Jul 11 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12132
"Sat Jul 12 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8841
"Sun Jul 13 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8092
"Mon Jul 14 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11198
"Tue Jul 15 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12625
"Wed Jul 16 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12474
"Thu Jul 17 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12552
"Fri Jul 18 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12101
"Sat Jul 19 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9055
"Sun Jul 20 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7973
"Mon Jul 21 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11410
"Tue Jul 22 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12928
"Wed Jul 23 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12319
"Thu Jul 24 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11988
"Fri Jul 25 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12178
"Sat Jul 26 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8939
"Sun Jul 27 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8213
"Mon Jul 28 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11465
"Tue Jul 29 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12482
"Wed Jul 30 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12356
"Thu Jul 31 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12198
"Fri Aug 01 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12084
"Sat Aug 02 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8775
"Sun Aug 03 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8044
"Mon Aug 04 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11189
"Tue Aug 05 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12585
"Wed Aug 06 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12046
"Thu Aug 07 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12141
"Fri Aug 08 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12110
"Sat Aug 09 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8876
"Sun Aug 10 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8174
"Mon Aug 11 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11274
"Tue Aug 12 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12632
"Wed Aug 13 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11963
"Thu Aug 14 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12342
"Fri Aug 15 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12240
"Sat Aug 16 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9066
"Sun Aug 17 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8125
"Mon Aug 18 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11387
"Tue Aug 19 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12479
"Wed Aug 20 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12394
"Thu Aug 21 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12121
"Fri Aug 22 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12081
"Sat Aug 23 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8950
"Sun Aug 24 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8053
"Mon Aug 25 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11094
"Tue Aug 26 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12577
"Wed Aug 27 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12270
"Thu Aug 28 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12475
"Fri Aug 29 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12422
"Sat Aug 30 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9078
"Sun Aug 31 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8075
"Mon Sep 01 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8116
"Tue Sep 02 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11307
"Wed Sep 03 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12720
"Thu Sep 04 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12462
"Fri Sep 05 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12454
"Sat Sep 06 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9074
"Sun Sep 07 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8281
"Mon Sep 08 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11244
"Tue Sep 09 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12457
"Wed Sep 10 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12182
"Thu Sep 11 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12467
"Fri Sep 12 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12394
"Sat Sep 13 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9053
"Sun Sep 14 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8265
"Mon Sep 15 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11584
"Tue Sep 16 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12891
"Wed Sep 17 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12793
"Thu Sep 18 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12372
"Fri Sep 19 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12560
"Sat Sep 20 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8968
"Sun Sep 21 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8253
"Mon Sep 22 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11474
"Tue Sep 23 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12621
"Wed Sep 24 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12193
"Thu Sep 25 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12132
"Fri Sep 26 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12057
"Sat Sep 27 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",9119
"Sun Sep 28 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8104
"Mon Sep 29 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11453
"Tue Sep 30 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12550
"Wed Oct 01 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12161
"Thu Oct 02 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11903
"Fri Oct 03 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11939
"Sat Oct 04 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8787
"Sun Oct 05 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7726
"Mon Oct 06 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11123
"Tue Oct 07 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",12261
"Wed Oct 08 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11689
"Thu Oct 09 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11623
"Fri Oct 10 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11627
"Sat Oct 11 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8489
"Sun Oct 12 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7358
"Mon Oct 13 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10180
"Tue Oct 14 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11859
"Wed Oct 15 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11450
"Thu Oct 16 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11481
"Fri Oct 17 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11451
"Sat Oct 18 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8393
"Sun Oct 19 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",7604
"Mon Oct 20 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",10782
"Tue Oct 21 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11957
"Wed Oct 22 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11490
"Thu Oct 23 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11561
"Fri Oct 24 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",11607
"Sat Oct 25 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8438
"Sun Oct 26 1997 00:00:00 GMT-0400 (Eastern Daylight Time)",8000
"Mon Oct 27 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10824
"Tue Oct 28 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11753
"Wed Oct 29 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11593
"Thu Oct 30 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11406
"Fri Oct 31 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10142
"Sat Nov 01 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8706
"Sun Nov 02 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7884
"Mon Nov 03 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10909
"Tue Nov 04 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12210
"Wed Nov 05 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11704
"Thu Nov 06 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11608
"Fri Nov 07 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11624
"Sat Nov 08 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8577
"Sun Nov 09 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7794
"Mon Nov 10 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10796
"Tue Nov 11 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12022
"Wed Nov 12 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11485
"Thu Nov 13 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11233
"Fri Nov 14 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11615
"Sat Nov 15 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8483
"Sun Nov 16 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7757
"Mon Nov 17 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10945
"Tue Nov 18 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12014
"Wed Nov 19 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11529
"Thu Nov 20 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11754
"Fri Nov 21 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11930
"Sat Nov 22 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8769
"Sun Nov 23 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7803
"Mon Nov 24 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11583
"Tue Nov 25 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12618
"Wed Nov 26 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11216
"Thu Nov 27 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7680
"Fri Nov 28 1997 00:00:00 GMT-0500 (Eastern Standard Time)",9172
"Sat Nov 29 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8269
"Sun Nov 30 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7593
"Mon Dec 01 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11195
"Tue Dec 02 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12509
"Wed Dec 03 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11997
"Thu Dec 04 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11810
"Fri Dec 05 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11385
"Sat Dec 06 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8316
"Sun Dec 07 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7608
"Mon Dec 08 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10696
"Tue Dec 09 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11825
"Wed Dec 10 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11555
"Thu Dec 11 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11431
"Fri Dec 12 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11380
"Sat Dec 13 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8178
"Sun Dec 14 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7504
"Mon Dec 15 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11054
"Tue Dec 16 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12506
"Wed Dec 17 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12199
"Thu Dec 18 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12543
"Fri Dec 19 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12543
"Sat Dec 20 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8997
"Sun Dec 21 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7675
"Mon Dec 22 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12021
"Tue Dec 23 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12061
"Wed Dec 24 1997 00:00:00 GMT-0500 (Eastern Standard Time)",9129
"Thu Dec 25 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7055
"Fri Dec 26 1997 00:00:00 GMT-0500 (Eastern Standard Time)",10075
"Sat Dec 27 1997 00:00:00 GMT-0500 (Eastern Standard Time)",8679
"Sun Dec 28 1997 00:00:00 GMT-0500 (Eastern Standard Time)",7864
"Mon Dec 29 1997 00:00:00 GMT-0500 (Eastern Standard Time)",12206
"Tue Dec 30 1997 00:00:00 GMT-0500 (Eastern Standard Time)",13521
"Wed Dec 31 1997 00:00:00 GMT-0500 (Eastern Standard Time)",11818
"Thu Jan 01 1998 00:00:00 GMT-0500 (Eastern Standard Time)",8213
"Fri Jan 02 1998 00:00:00 GMT-0500 (Eastern Standard Time)",9784
"Sat Jan 03 1998 00:00:00 GMT-0500 (Eastern Standard Time)",8437
"Sun Jan 04 1998 00:00:00 GMT-0500 (Eastern Standard Time)",7807
"Mon Jan 05 1998 00:00:00 GMT-0500 (Eastern Standard Time)",10556
"Tue Jan 06 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11843
"Wed Jan 07 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11428
"Thu Jan 08 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11526
"Fri Jan 09 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11469
"Sat Jan 10 1998 00:00:00 GMT-0500 (Eastern Standard Time)",8612
"Sun Jan 11 1998 00:00:00 GMT-0500 (Eastern Standard Time)",7642
"Mon Jan 12 1998 00:00:00 GMT-0500 (Eastern Standard Time)",10553
"Tue Jan 13 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11850
"Wed Jan 14 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11542
"Thu Jan 15 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11491
"Fri Jan 16 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11535
"Sat Jan 17 1998 00:00:00 GMT-0500 (Eastern Standard Time)",8698
"Sun Jan 18 1998 00:00:00 GMT-0500 (Eastern Standard Time)",7690
"Mon Jan 19 1998 00:00:00 GMT-0500 (Eastern Standard Time)",10325
"Tue Jan 20 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11806
"Wed Jan 21 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11650
"Thu Jan 22 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11680
"Fri Jan 23 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11389
"Sat Jan 24 1998 00:00:00 GMT-0500 (Eastern Standard Time)",8525
"Sun Jan 25 1998 00:00:00 GMT-0500 (Eastern Standard Time)",7586
"Mon Jan 26 1998 00:00:00 GMT-0500 (Eastern Standard Time)",10771
"Tue Jan 27 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11813
"Wed Jan 28 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11483
"Thu Jan 29 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11513
"Fri Jan 30 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11616
"Sat Jan 31 1998 00:00:00 GMT-0500 (Eastern Standard Time)",8507
"Sun Feb 01 1998 00:00:00 GMT-0500 (Eastern Standard Time)",7650
"Mon Feb 02 1998 00:00:00 GMT-0500 (Eastern Standard Time)",10867
"Tue Feb 03 1998 00:00:00 GMT-0500 (Eastern Standard Time)",11659
